transaction_id,user_id,merchant_id,amount,payment_method,device_type,is_new_device,previous_failed_txns,txn_count_10min,avg_user_transaction_amount,location_change,merchant_risk_score,account_age_days,hour_of_day,is_weekend,international_transaction,fraud
TXN0004005,USR02804,MER0476,2214.72,UPI,iOS,0,0,3,1981.12,0,0.2051,809,17,1,0,0
TXN0004006,USR03336,MER0140,750.1,Card,iOS,0,0,3,1652.77,0,0.5921,436,21,0,0,0
TXN0004007,USR00880,MER0201,1964.16,Wallet,Android,1,2,1,1909.63,0,0.3115,848,22,0,0,0
TXN0004008,USR02278,MER0013,5257.05,Wallet,Android,0,0,2,2572.05,0,0.4539,235,12,1,0,0
TXN0004009,USR00664,MER0401,6738.38,UPI,iOS,1,1,2,2453.42,0,0.1664,147,19,1,0,1
TXN0004010,USR00406,MER0388,766.05,UPI,Android,0,0,1,1840.27,0,0.2738,272,7,0,0,0
TXN0004011,USR01236,MER0011,416.94,Wallet,Android,1,2,1,1308.1,0,0.1912,710,10,0,0,0
TXN0004012,USR03098,MER0352,2855.13,NetBanking,Android,0,0,1,2870.19,0,0.2438,1258,21,0,0,0
TXN0004013,USR02414,MER0206,3248.74,UPI,Web,0,0,1,1536.73,0,0.1164,234,20,0,0,0
TXN0004014,USR01713,MER0273,3643.7,UPI,Android,1,0,1,2956.75,0,0.1015,1987,7,0,0,0
TXN0004015,USR00990,MER0110,18397.53,UPI,Android,0,0,1,11850.89,1,0.0817,1140,18,0,0,0
TXN0004016,USR00496,MER0408,471.0,Card,iOS,0,0,1,1318.47,0,0.3981,305,17,1,0,0
TXN0004017,USR00948,MER0203,994.31,Wallet,Android,1,0,3,1577.94,0,0.2262,1014,21,0,0,0
TXN0004018,USR00535,MER0421,541.08,UPI,Android,0,0,8,2764.93,0,0.1317,779,15,1,0,0
TXN0004019,USR00655,MER0075,1254.54,Card,Web,0,0,2,1461.35,0,0.0853,449,16,0,0,0
TXN0004020,USR02407,MER0294,347.5,UPI,Web,0,0,3,1735.41,1,0.2892,979,8,1,0,0
TXN0004021,USR00465,MER0156,4539.45,UPI,Android,0,1,1,1828.12,0,0.2464,255,20,0,0,0
TXN0004022,USR00166,MER0483,139372.7,Card,iOS,0,0,2,5058.65,0,0.1266,1210,21,0,1,0
TXN0004023,USR01899,MER0279,1671.75,Card,Android,1,1,1,1588.21,0,0.2582,661,7,0,0,0
TXN0004024,USR01004,MER0360,2155.91,UPI,iOS,0,0,2,6734.65,0,0.4175,705,19,1,0,0
TXN0004025,USR01592,MER0044,4041.4,UPI,iOS,0,1,1,3241.63,0,0.1504,566,19,0,0,0
TXN0004026,USR00490,MER0339,4643.25,UPI,iOS,0,0,1,1279.97,0,0.3008,2149,23,0,0,0
TXN0004027,USR00735,MER0051,10708.51,NetBanking,Android,1,0,1,7992.55,0,0.068,835,12,0,0,0
TXN0004028,USR01544,MER0181,3443.36,Wallet,Android,0,2,3,1542.27,0,0.0832,525,22,0,0,0
TXN0004029,USR02416,MER0112,1812.75,Card,iOS,0,1,2,2702.47,1,0.1234,1759,8,0,0,0
TXN0004030,USR01451,MER0002,3106.4,NetBanking,Android,1,3,1,6114.94,0,0.2664,692,20,0,0,0
TXN0004031,USR01897,MER0294,3375.76,Card,Web,0,0,2,3734.61,0,0.3252,227,17,1,0,0
TXN0004032,USR01827,MER0121,501.42,UPI,Android,0,0,3,2110.48,0,0.3086,499,11,0,0,0
TXN0004033,USR00942,MER0257,28276.16,Card,Web,0,6,2,5823.35,0,0.2245,682,17,1,0,1
TXN0004034,USR00979,MER0382,1867.23,Wallet,Android,0,0,1,1775.19,0,0.2659,248,0,0,0,0
TXN0004035,USR01491,MER0090,2239.4,Card,Android,0,0,5,1261.29,0,0.1023,1549,18,1,0,0
TXN0004036,USR00113,MER0355,360.0,NetBanking,Web,0,0,2,527.63,0,0.0569,1266,9,0,0,0
TXN0004037,USR02399,MER0149,647.48,Card,Android,0,1,4,2067.54,0,0.216,359,12,1,0,0
TXN0004038,USR02151,MER0166,4550.78,NetBanking,Android,0,0,1,1713.8,0,0.3908,777,18,0,0,0
TXN0004039,USR01072,MER0289,694.09,Wallet,iOS,1,0,1,1639.19,0,0.0122,246,22,0,0,0
TXN0004040,USR01309,MER0313,5672.04,Wallet,Android,0,0,2,4638.47,0,0.3241,1025,17,0,0,0
TXN0004041,USR01151,MER0328,5149.69,NetBanking,Web,0,0,1,829.5,0,0.3324,610,18,0,0,0
TXN0004042,USR02280,MER0098,2051.42,UPI,iOS,0,0,1,2044.78,0,0.78,663,18,0,0,0
TXN0004043,USR02660,MER0290,6669.51,Card,iOS,0,1,1,12335.08,0,0.1988,1980,11,0,0,0
TXN0004044,USR00381,MER0132,1134.56,UPI,Android,0,0,2,1328.41,0,0.2666,992,15,0,0,0
TXN0004045,USR01447,MER0139,632.57,Wallet,Android,0,1,1,1317.94,0,0.234,972,11,1,0,0
TXN0004046,USR00049,MER0474,5655.37,Card,iOS,0,0,2,3320.11,0,0.1424,854,10,1,0,0
TXN0004047,USR01583,MER0051,1952.98,UPI,Android,0,0,1,1360.49,0,0.0,202,19,1,0,0
TXN0004048,USR00870,MER0207,3395.47,UPI,Android,0,1,1,3624.99,0,0.1606,152,9,0,0,0
TXN0004049,USR01176,MER0220,972.0,UPI,iOS,0,1,1,1538.51,0,0.3563,846,22,1,0,0
TXN0004050,USR01598,MER0123,10651.8,UPI,iOS,0,1,1,2455.82,0,0.3553,459,7,0,0,0
TXN0004051,USR01134,MER0393,887.69,UPI,Android,0,1,3,2383.0,0,0.257,2309,13,0,0,0
TXN0004052,USR01380,MER0244,475.33,NetBanking,iOS,0,1,2,1519.48,0,0.2376,217,18,1,0,0
TXN0004053,USR02677,MER0360,986.83,Card,Web,1,1,12,1100.52,0,0.4204,644,19,0,0,0
TXN0004054,USR02837,MER0194,1811.47,NetBanking,Android,0,0,1,2293.16,0,0.5771,887,21,1,0,0
TXN0004055,USR00021,MER0449,5422.1,UPI,Android,0,0,1,2586.29,0,0.0007,495,10,0,0,0
TXN0004056,USR01323,MER0365,7700.69,UPI,Android,0,0,1,5084.04,0,0.1193,364,8,0,0,0
TXN0004057,USR02965,MER0167,2917.81,NetBanking,Android,0,0,3,3002.89,0,0.3446,246,0,0,0,1
TXN0004058,USR01857,MER0482,2796.18,Card,iOS,0,0,2,2050.35,0,0.8229,41,12,0,0,0
TXN0004059,USR00719,MER0433,2051.97,UPI,Android,0,1,1,1524.46,0,0.2201,757,2,0,0,0
TXN0004060,USR02078,MER0296,18194.37,Wallet,iOS,1,0,7,4206.17,0,0.4419,1243,18,1,0,0
TXN0004061,USR00508,MER0009,2293.93,UPI,Android,0,1,7,2009.42,0,0.1757,763,0,0,0,0
TXN0004062,USR00077,MER0296,2123.23,UPI,Android,0,0,1,3644.84,0,0.4427,576,7,0,0,0
TXN0004063,USR02214,MER0346,20268.84,Card,Android,0,2,1,4187.33,0,0.129,1674,17,1,0,0
TXN0004064,USR01803,MER0183,739.1,Card,Android,0,0,2,5119.86,0,0.26,829,12,1,0,0
TXN0004065,USR02648,MER0072,1697.2,Card,Android,0,0,2,1826.65,0,0.2087,1937,16,1,1,0
TXN0004066,USR01207,MER0283,3398.9,UPI,Android,0,0,3,1626.62,0,0.1379,321,23,0,0,0
TXN0004067,USR02990,MER0401,1772.89,UPI,Android,0,0,1,1208.09,0,0.1548,770,12,1,0,0
TXN0004068,USR01475,MER0160,2514.84,UPI,Android,0,0,1,2132.4,0,0.0329,257,19,0,0,0
TXN0004069,USR02584,MER0229,5589.51,UPI,iOS,0,0,4,3681.94,0,0.6501,980,10,0,0,0
TXN0004070,USR00352,MER0001,2966.96,UPI,Android,0,0,1,1409.44,0,0.2899,995,17,0,0,0
TXN0004071,USR00341,MER0352,4909.14,Card,Android,0,0,3,1849.53,0,0.2406,1663,9,1,0,0
TXN0004072,USR02740,MER0434,1188.25,Wallet,Android,1,0,1,905.12,0,0.2032,437,9,0,0,0
TXN0004073,USR02919,MER0389,2836.81,NetBanking,Android,0,0,2,3744.48,0,0.1039,1036,17,0,0,0
TXN0004074,USR03299,MER0215,2381.8,Wallet,iOS,0,0,3,3057.69,0,0.2741,251,9,0,0,0
TXN0004075,USR01137,MER0023,9480.31,UPI,Android,0,2,1,4927.99,0,0.3619,432,12,1,0,0
TXN0004076,USR00078,MER0247,6954.03,Card,iOS,1,0,2,5044.89,0,0.1567,604,8,1,0,0
TXN0004077,USR03430,MER0471,3768.25,NetBanking,Android,0,0,2,3549.1,1,0.217,823,13,0,0,0
TXN0004078,USR02105,MER0042,3352.83,UPI,Android,0,0,9,5784.62,1,0.2944,671,20,0,0,0
TXN0004079,USR00865,MER0107,10284.28,UPI,Web,0,0,1,5396.27,0,0.1694,1245,16,0,0,0
TXN0004080,USR02674,MER0419,803.18,UPI,Android,0,0,2,1016.16,0,0.2734,231,21,0,0,0
TXN0004081,USR03164,MER0285,3478.5,Card,Android,0,1,1,3748.61,0,0.1614,287,21,0,0,0
TXN0004082,USR00997,MER0086,1149.55,NetBanking,iOS,1,0,1,1258.2,0,0.0934,1530,21,1,0,0
TXN0004083,USR02694,MER0013,4973.66,Card,iOS,0,0,2,3782.04,0,0.4713,133,10,0,0,0
TXN0004084,USR02757,MER0206,1648.17,Card,Android,0,0,3,3961.73,0,0.1316,660,21,0,0,0
TXN0004085,USR01756,MER0298,7175.28,Card,iOS,0,0,5,5030.93,0,0.1743,2694,17,0,0,0
TXN0004086,USR02214,MER0421,2370.31,Wallet,Android,0,1,1,4187.33,0,0.1526,1372,10,0,0,0
TXN0004087,USR00944,MER0442,1067.9,UPI,Web,0,0,2,1839.46,0,0.3296,606,15,1,0,0
TXN0004088,USR03253,MER0229,1355.83,Card,Android,0,0,1,753.55,0,0.6145,1145,22,1,0,0
TXN0004089,USR03441,MER0212,1278.83,NetBanking,Android,0,0,1,2752.11,0,0.1936,853,20,0,0,0
TXN0004090,USR03434,MER0466,5897.8,NetBanking,Android,0,2,1,3282.16,0,0.3143,989,4,0,0,0
TXN0004091,USR02580,MER0389,2063.59,UPI,iOS,0,0,10,2016.7,0,0.123,1083,12,0,0,0
TXN0004092,USR00149,MER0105,528.08,UPI,Android,0,1,4,1818.93,0,0.2522,667,3,0,0,0
TXN0004093,USR01283,MER0341,6062.77,NetBanking,iOS,0,2,2,2386.3,0,0.2735,205,21,0,0,0
TXN0004094,USR01558,MER0358,1861.99,NetBanking,iOS,0,0,1,1565.59,0,0.2222,355,12,0,0,0
TXN0004095,USR03360,MER0117,1022.47,UPI,Android,0,1,1,809.33,0,0.1224,287,8,0,0,0
TXN0004096,USR01915,MER0489,2375.83,UPI,iOS,0,1,1,1209.41,0,0.3835,447,19,0,0,0
TXN0004097,USR01877,MER0149,6630.81,UPI,iOS,0,2,2,2368.57,0,0.1554,662,6,0,0,0
TXN0004098,USR00514,MER0275,4918.66,Card,Web,0,1,3,4474.06,0,0.2562,1439,12,0,0,0
TXN0004099,USR02779,MER0247,1743.4,UPI,Android,0,1,2,1175.14,1,0.1599,203,23,0,0,0
TXN0004100,USR01178,MER0347,28183.53,UPI,Android,0,2,2,2877.89,0,0.1626,821,10,0,0,1
TXN0004101,USR00322,MER0451,1133.51,Wallet,Web,0,0,1,1525.28,0,0.0206,537,12,1,0,0
TXN0004102,USR03457,MER0197,626.42,UPI,Android,0,0,2,2059.24,0,0.4627,352,3,0,0,0
TXN0004103,USR00666,MER0193,1843.58,NetBanking,iOS,0,1,2,1660.24,0,0.1853,660,7,0,0,0
TXN0004104,USR00057,MER0376,2696.38,UPI,Android,0,1,1,1050.3,0,0.374,715,18,0,0,0
TXN0004105,USR00273,MER0477,1532.02,UPI,iOS,0,0,1,1058.22,0,0.052,914,10,1,0,0
TXN0004106,USR01584,MER0455,3812.71,NetBanking,iOS,1,0,1,8644.18,0,0.447,489,4,1,0,0
TXN0004107,USR00361,MER0377,13253.88,UPI,Web,0,1,5,6322.25,1,0.1672,546,18,0,0,0
TXN0004108,USR02950,MER0352,3668.02,UPI,iOS,0,0,1,4818.53,0,0.245,855,16,1,0,0
TXN0004109,USR01794,MER0385,331.61,UPI,Android,0,0,1,1572.16,1,0.1895,844,22,0,1,1
TXN0004110,USR01134,MER0468,4717.36,Card,Android,1,1,3,2383.0,0,0.2869,912,15,0,0,0
TXN0004111,USR00012,MER0006,719.92,Card,iOS,0,0,1,1494.9,0,0.1784,292,6,0,0,0
TXN0004112,USR01680,MER0295,2070.51,NetBanking,iOS,0,0,2,603.91,0,0.0696,1703,11,1,0,0
TXN0004113,USR00530,MER0018,3184.77,NetBanking,Android,0,0,3,1465.19,0,0.0831,433,8,0,1,0
TXN0004114,USR03424,MER0289,3081.9,UPI,Android,1,1,1,3817.37,0,0.0259,818,15,0,0,1
TXN0004115,USR01019,MER0198,1812.04,UPI,iOS,0,1,2,1368.5,0,0.1533,239,10,1,0,0
TXN0004116,USR01663,MER0153,2881.7,Card,Android,0,0,2,528.96,0,0.212,506,10,1,0,0
TXN0004117,USR00066,MER0446,3184.92,NetBanking,iOS,0,0,1,1629.74,0,0.2419,753,17,0,0,0
TXN0004118,USR00459,MER0355,1126.41,UPI,Web,0,0,6,997.54,0,0.0596,1052,14,1,0,0
TXN0004119,USR00727,MER0284,7283.57,UPI,Android,0,0,1,956.41,0,0.247,1040,18,0,0,0
TXN0004120,USR00182,MER0441,4624.64,UPI,Android,0,0,2,4467.1,0,0.897,291,17,0,0,1
TXN0004121,USR02541,MER0049,1861.72,NetBanking,Web,0,1,2,1287.36,0,0.9391,364,7,0,0,0
TXN0004122,USR03309,MER0324,526.5,UPI,Android,0,0,2,1086.08,0,0.1433,183,5,0,0,0
TXN0004123,USR03449,MER0079,202.11,Card,Web,0,0,3,709.54,0,0.2172,1142,13,1,0,0
TXN0004124,USR00931,MER0117,1845.8,UPI,Android,0,0,1,2387.23,0,0.0658,1395,21,0,0,0
TXN0004125,USR02761,MER0093,4506.82,Card,Android,0,0,2,4608.66,0,0.3477,320,19,0,0,0
TXN0004126,USR01765,MER0273,1334.52,UPI,Android,0,0,1,1106.83,0,0.1439,775,20,0,0,0
TXN0004127,USR00161,MER0315,773.39,Card,Android,0,0,3,2259.76,0,0.0706,2308,23,0,0,0
TXN0004128,USR00318,MER0378,2949.44,UPI,Web,0,0,1,1926.93,0,0.2293,577,12,1,0,0
TXN0004129,USR01918,MER0221,1772.56,UPI,iOS,0,1,3,3388.21,0,0.1749,634,19,0,0,0
TXN0004130,USR01483,MER0470,1796.52,UPI,Android,0,8,2,1218.43,0,0.1467,859,12,0,0,0
TXN0004131,USR00030,MER0187,4650.5,Wallet,Android,0,0,2,2493.85,0,0.1511,1367,0,1,0,0
TXN0004132,USR03256,MER0079,651.05,Card,iOS,0,0,1,909.92,0,0.2367,674,12,0,0,0
TXN0004133,USR02557,MER0019,1472.57,UPI,Android,0,0,1,3098.62,0,0.0498,1216,10,1,0,0
TXN0004134,USR01759,MER0064,3867.39,UPI,Android,0,0,11,1337.97,0,0.2322,966,10,0,0,0
TXN0004135,USR03455,MER0223,3808.71,UPI,iOS,0,2,1,2135.7,0,0.2074,599,17,1,0,0
TXN0004136,USR03399,MER0207,4469.61,UPI,Android,0,1,2,4211.75,0,0.1693,113,16,0,0,0
TXN0004137,USR03409,MER0428,4484.77,Wallet,Android,0,8,1,1637.91,0,0.0628,391,6,0,0,0
TXN0004138,USR00906,MER0063,6776.55,UPI,Android,0,0,1,6709.47,0,0.3813,235,18,0,0,0
TXN0004139,USR03084,MER0132,2260.63,Card,Android,1,1,2,3715.11,0,0.2582,1289,21,0,0,1
TXN0004140,USR01766,MER0491,2359.47,Card,Android,0,2,1,5102.15,0,0.0115,595,11,0,0,0
TXN0004141,USR02542,MER0015,1800.22,NetBanking,Android,0,0,3,2045.26,0,0.1273,1338,17,0,0,0
TXN0004142,USR03009,MER0213,9044.59,Card,Android,0,0,1,5454.97,0,0.6721,287,8,0,0,0
TXN0004143,USR00572,MER0100,3716.02,UPI,Web,0,1,2,1436.24,0,0.1889,1887,7,0,0,0
TXN0004144,USR01569,MER0267,3989.95,UPI,Android,0,0,2,4124.11,0,0.2792,737,0,1,0,0
TXN0004145,USR00452,MER0487,8929.88,UPI,iOS,0,1,2,3919.46,0,0.3415,870,18,0,0,0
TXN0004146,USR00979,MER0114,1447.21,UPI,Android,1,1,2,1775.19,0,0.3153,462,5,0,0,0
TXN0004147,USR01448,MER0186,1006.28,UPI,Android,0,0,3,1857.08,0,0.3251,591,11,0,0,0
TXN0004148,USR02995,MER0225,261.96,NetBanking,Android,0,1,2,705.39,0,0.3718,661,14,1,0,0
TXN0004149,USR03020,MER0400,1253.7,UPI,iOS,0,0,3,1897.6,0,0.2258,286,7,1,0,0
TXN0004150,USR01365,MER0493,2896.12,Card,Android,0,1,2,7589.79,0,0.4299,1297,19,1,0,0
TXN0004151,USR01153,MER0049,30423.8,UPI,Android,0,0,1,7526.1,0,0.9775,120,23,0,0,0
TXN0004152,USR01858,MER0245,2000.9,UPI,iOS,0,1,2,1533.12,1,0.0624,226,17,0,0,0
TXN0004153,USR03192,MER0377,2248.61,UPI,Android,0,0,2,2532.37,0,0.1972,427,13,0,0,0
TXN0004154,USR03418,MER0005,19836.84,UPI,Web,0,0,3,6035.75,0,0.1886,497,16,0,0,0
TXN0004155,USR00794,MER0404,467.04,UPI,Android,0,2,7,1253.95,0,0.3895,1253,16,1,0,0
TXN0004156,USR00653,MER0122,1036.75,NetBanking,Web,0,0,1,1203.02,1,0.3182,738,19,0,0,0
TXN0004157,USR02474,MER0260,16746.05,Card,iOS,0,0,1,4172.01,0,0.5403,219,3,0,0,0
TXN0004158,USR01055,MER0490,4907.91,UPI,Android,0,5,3,5723.37,0,0.305,322,23,0,0,0
TXN0004159,USR00700,MER0318,11882.55,UPI,Android,0,0,2,2145.48,0,0.2462,263,18,0,0,0
TXN0004160,USR00109,MER0495,2654.89,NetBanking,Web,0,0,2,1585.29,0,0.1287,1085,19,0,0,0
TXN0004161,USR01412,MER0302,5543.27,UPI,Android,0,0,2,2275.77,0,0.4847,706,14,1,0,0
TXN0004162,USR01372,MER0106,7705.55,UPI,Android,1,0,1,3098.19,0,0.0097,333,11,1,0,0
TXN0004163,USR01971,MER0347,1286.95,Wallet,Android,0,0,4,1351.38,0,0.1762,1495,17,0,0,0
TXN0004164,USR00701,MER0308,1653.71,Card,Android,1,0,2,2470.78,0,0.1683,791,12,1,0,0
TXN0004165,USR02501,MER0156,5443.44,UPI,Android,1,0,1,6218.5,0,0.236,2441,10,0,1,0
TXN0004166,USR02381,MER0039,391.04,Card,Android,0,0,2,836.64,0,0.2559,443,15,0,0,0
TXN0004167,USR01619,MER0325,616.09,UPI,Web,0,0,1,679.18,0,0.1264,673,16,0,0,0
TXN0004168,USR00635,MER0289,2546.88,Card,Android,0,2,4,2685.97,1,0.0472,657,20,0,0,0
TXN0004169,USR01775,MER0387,7976.2,UPI,iOS,0,0,2,2484.85,0,0.8013,382,10,0,0,0
TXN0004170,USR02362,MER0063,6230.48,Wallet,Web,0,1,2,4272.91,0,0.3928,791,17,0,0,0
TXN0004171,USR01305,MER0270,50740.55,Card,Android,0,0,3,9734.15,0,0.3813,667,21,0,0,0
TXN0004172,USR00923,MER0410,219.86,UPI,iOS,0,0,1,1094.27,0,0.2202,633,12,1,1,0
TXN0004173,USR01773,MER0446,856.79,Card,Android,0,0,1,2163.45,0,0.2549,455,22,0,0,0
TXN0004174,USR01244,MER0470,1976.49,UPI,Android,0,0,2,2683.64,0,0.1419,1419,15,1,0,0
TXN0004175,USR01402,MER0106,8613.33,NetBanking,Android,0,0,2,3091.68,0,0.0,553,23,0,0,0
TXN0004176,USR01222,MER0087,2008.12,UPI,Android,0,0,1,2284.38,0,0.2147,1064,6,0,0,0
TXN0004177,USR01063,MER0289,763.66,UPI,Android,0,2,1,2309.89,1,0.0,494,0,1,0,1
TXN0004178,USR02509,MER0232,4058.11,Wallet,Android,0,2,4,5089.64,0,0.0731,662,22,1,0,0
TXN0004179,USR01611,MER0118,445.64,UPI,Android,0,2,9,1109.63,0,0.0505,1204,19,0,0,0
TXN0004180,USR01633,MER0052,475.54,UPI,Web,0,1,2,1363.56,0,0.4533,403,19,0,0,0
TXN0004181,USR02286,MER0072,8787.6,Wallet,Web,0,0,1,2190.62,0,0.2643,953,20,1,0,0
TXN0004182,USR01265,MER0170,1440.81,Card,iOS,0,0,1,1951.04,0,0.8636,764,7,0,0,0
TXN0004183,USR00354,MER0370,1624.09,UPI,Android,1,1,3,1507.24,0,0.4146,306,20,1,0,0
TXN0004184,USR02985,MER0033,1931.75,Card,Web,0,5,1,2171.37,0,0.2856,1124,12,0,0,0
TXN0004185,USR00195,MER0053,1392.89,Card,Web,0,0,1,1754.99,0,0.0238,615,9,1,0,0
TXN0004186,USR02002,MER0133,808.44,Wallet,iOS,0,0,1,1556.79,0,0.2836,1527,8,0,0,0
TXN0004187,USR00931,MER0437,1815.71,Card,iOS,0,0,3,2387.23,0,0.2864,411,15,0,0,0
TXN0004188,USR00749,MER0496,1114.11,Card,Android,0,0,1,918.74,0,0.1742,865,16,0,0,0
TXN0004189,USR00147,MER0221,5096.78,Wallet,Web,0,0,2,1929.36,0,0.1403,879,12,1,0,0
TXN0004190,USR03151,MER0023,6384.01,UPI,Android,0,2,1,3392.76,0,0.3738,749,4,0,0,0
TXN0004191,USR01503,MER0006,2264.56,UPI,iOS,1,0,1,5726.52,0,0.1758,273,19,0,0,0
TXN0004192,USR01200,MER0430,3815.49,Card,Android,0,0,1,1968.61,0,0.0195,763,10,1,0,0
TXN0004193,USR02595,MER0223,2594.16,UPI,Android,0,0,2,1936.63,0,0.2042,122,14,0,0,0
TXN0004194,USR00137,MER0039,1342.07,Card,Web,0,0,1,2212.26,0,0.2296,1463,6,1,0,0
TXN0004195,USR01976,MER0417,7914.19,UPI,iOS,0,0,1,7297.62,0,0.0772,897,19,0,0,0
TXN0004196,USR01732,MER0265,12908.23,Card,iOS,0,1,1,8987.35,0,0.259,1448,8,0,0,0
TXN0004197,USR01938,MER0175,1101.24,Card,Android,0,0,3,1119.14,0,0.3214,760,10,0,0,0
TXN0004198,USR00434,MER0227,2722.48,Wallet,Android,0,1,2,2025.4,0,0.0752,1271,8,1,0,0
TXN0004199,USR03334,MER0113,1348.43,UPI,Android,1,1,3,2638.65,1,0.8727,773,22,0,0,1
TXN0004200,USR00835,MER0466,32885.53,Wallet,Web,0,0,9,8233.36,0,0.3187,837,4,0,0,0
TXN0004201,USR02375,MER0394,523.13,UPI,Android,0,3,1,2205.96,0,0.9599,252,20,0,0,1
TXN0004202,USR02615,MER0100,4704.22,Card,Android,0,0,3,3262.22,0,0.2349,613,7,0,0,0
TXN0004203,USR01204,MER0368,1411.79,Card,Android,0,0,1,1139.72,0,0.4145,485,6,0,0,0
TXN0004204,USR00458,MER0090,2332.55,UPI,Android,0,0,2,1543.49,0,0.0747,783,9,0,0,0
TXN0004205,USR01039,MER0227,599.04,NetBanking,Android,0,0,2,1048.75,0,0.0611,825,0,0,0,0
TXN0004206,USR02825,MER0375,4223.63,UPI,iOS,0,1,1,1913.38,0,0.4477,593,17,0,0,0
TXN0004207,USR03173,MER0019,2103.01,UPI,Web,0,0,2,2389.57,1,0.0536,389,18,0,0,0
TXN0004208,USR03280,MER0363,468.19,Card,Android,0,1,3,1156.25,0,0.0871,570,22,0,0,0
TXN0004209,USR00793,MER0113,1341.25,Card,Android,0,0,2,3101.44,0,0.8694,332,0,0,0,1
TXN0004210,USR02123,MER0350,2582.24,Card,Web,0,0,3,2481.51,0,0.1445,270,16,1,0,0
TXN0004211,USR00529,MER0250,1228.97,UPI,Android,0,0,1,4078.26,0,0.0472,806,10,0,0,0
TXN0004212,USR02487,MER0014,11872.09,UPI,iOS,0,1,1,3413.8,0,0.2036,516,21,0,0,0
TXN0004213,USR01456,MER0381,16065.24,UPI,Android,0,0,11,7936.2,1,0.398,955,7,0,0,0
TXN0004214,USR02498,MER0130,6308.1,Card,Android,0,0,4,1779.81,0,0.8566,197,15,0,0,0
TXN0004215,USR02398,MER0477,5054.8,Card,Android,0,0,1,1538.66,0,0.0764,676,12,1,0,0
TXN0004216,USR03475,MER0420,4493.81,Wallet,Android,0,0,1,6086.51,0,0.181,240,8,1,0,0
TXN0004217,USR01711,MER0097,1688.45,UPI,Android,0,1,3,3319.22,0,0.1624,651,9,0,0,0
TXN0004218,USR01196,MER0301,451.86,Card,Android,0,0,2,3266.15,0,0.4456,865,18,0,0,0
TXN0004219,USR01844,MER0182,1986.75,NetBanking,Android,0,0,1,2798.24,0,0.5814,532,9,0,0,0
TXN0004220,USR00570,MER0302,5902.54,UPI,Web,0,1,2,1740.4,0,0.4717,2105,23,1,0,0
TXN0004221,USR00392,MER0279,2649.81,UPI,Android,0,1,2,5055.83,0,0.3184,634,11,0,0,0
TXN0004222,USR01818,MER0148,27557.12,NetBanking,Android,0,0,3,3610.03,0,0.1814,1239,18,1,0,0
TXN0004223,USR02889,MER0326,2692.85,UPI,Android,0,0,1,4220.24,0,0.3327,465,17,1,0,0
TXN0004224,USR01867,MER0131,1051.28,Card,Android,0,1,1,843.67,0,0.1648,208,19,0,0,0
TXN0004225,USR02737,MER0454,17135.5,UPI,Android,0,1,1,7136.14,0,0.3343,594,18,0,0,0
TXN0004226,USR00623,MER0474,279.05,UPI,Android,0,0,2,888.57,0,0.1228,471,19,1,0,0
TXN0004227,USR01573,MER0083,355.49,Wallet,iOS,0,0,2,986.23,0,0.1482,666,21,0,0,0
TXN0004228,USR02146,MER0364,6367.68,UPI,Android,0,0,2,2295.31,0,0.2884,1592,16,1,0,0
TXN0004229,USR01217,MER0465,3198.81,Wallet,Android,0,0,2,1983.71,0,0.2059,573,21,0,0,0
TXN0004230,USR00050,MER0064,1042.29,UPI,Android,0,0,1,1320.71,0,0.278,747,18,0,0,0
TXN0004231,USR00258,MER0370,6512.79,UPI,Android,0,0,2,2003.04,0,0.4057,404,21,0,1,0
TXN0004232,USR03247,MER0469,333.77,UPI,iOS,0,1,2,937.54,1,0.2114,687,9,0,0,0
TXN0004233,USR02118,MER0113,57050.03,Wallet,Web,0,1,3,5801.43,0,0.854,385,16,0,0,1
TXN0004234,USR00927,MER0292,1612.62,UPI,Android,0,1,1,1780.67,0,0.0609,1039,12,0,1,0
TXN0004235,USR00906,MER0399,9877.22,UPI,Android,0,1,2,6709.47,0,0.3398,505,16,1,0,0
TXN0004236,USR00139,MER0167,404.91,UPI,iOS,0,0,2,2374.19,0,0.383,476,7,1,0,0
TXN0004237,USR03307,MER0119,1662.04,Card,iOS,0,0,2,2108.03,0,0.4077,1199,19,0,0,0
TXN0004238,USR00379,MER0199,3768.73,UPI,Web,1,0,1,2330.88,0,0.1345,113,19,0,0,0
TXN0004239,USR02659,MER0168,326.69,NetBanking,iOS,0,0,1,359.47,0,0.2047,215,6,1,0,0
TXN0004240,USR00841,MER0363,3365.44,UPI,Android,0,0,2,1432.96,0,0.0954,460,19,1,0,0
TXN0004241,USR01175,MER0186,5049.51,UPI,Web,0,1,1,2202.5,0,0.2735,256,18,0,0,0
TXN0004242,USR00959,MER0189,353.1,UPI,Android,1,0,2,740.2,0,0.2295,753,19,0,0,0
TXN0004243,USR02886,MER0473,6212.25,UPI,Android,0,0,1,3608.34,1,0.3129,822,11,0,0,0
TXN0004244,USR00115,MER0290,959.2,Wallet,Web,0,0,1,2060.73,0,0.1716,218,16,0,0,0
TXN0004245,USR01234,MER0465,7848.97,NetBanking,iOS,0,1,2,1335.08,0,0.1919,429,21,0,0,1
TXN0004246,USR00978,MER0356,2052.13,Card,Android,1,0,1,1345.09,0,0.3974,803,16,0,0,1
